lat;lng;icon;popup;image;text;text2;text3;text4;name
12.58766;-81.70054;images/icon-humedal-centro.png;Humedal en el centro;images/47humedal-centro.png;San Andrés contaba con un sistema de drenaje natural que conducía el agua lluvia a través de los gullies (arroyos) de cada cuenca directamente al mar, a terrenos de infiltración, a zonas de humedal y a manglares que tenían la capacidad de asimilar el agua correspondiente. Estos manglares y humedales servían después como reservas de agua dulce natural, utilizados luego por los agricultores para regar sus cosechas o dar de beber a sus animales. Lamentablemente, muchas zonas húmedas de San Andrés fueron convertidas en tierra firme con el fin de crear nuevos espacios habitables para los migrantes que empezaron a llegar a mediados del siglo XX. Hoy en San Andrés ya no quedan muchos humedales, pero a la hora de encontrar sitios de riqueza ambiental podemos disfrutar de toda la flora y fauna características de las islas. Son lugares mágicos, de ambientes vírgenes, que garantizan diversas emociones y sensaciones a las personas que se sumergen en sus encantos. Aun se pueden visitar los humedales que quedan en el centro, en cercanías a Spratt Bight, y en San Luis, debajo de Cocoplum Bay. Te invitamos a pasar por ahí.;;;;47. Humedal en el centro
12.52467;-81.71339;images/icon-humedal-san-luis.png;Humedal en San Luis;images/48humedal-san-luis.png;San Andrés contaba con un sistema de drenaje natural que conducía el agua lluvia a través de los gullies (arroyos) de cada cuenca directamente al mar, a terrenos de infiltración, a zonas de humedal y a manglares que tenían la capacidad de asimilar el agua correspondiente. Estos manglares y humedales servían después como reservas de agua dulce natural, utilizados luego por los agricultores para regar sus cosechas o dar de beber a sus animales. Lamentablemente, muchas zonas húmedas de San Andrés fueron convertidas en tierra firme con el fin de crear nuevos espacios habitables para los migrantes que empezaron a llegar a mediados del siglo XX. Hoy en San Andrés ya no quedan muchos humedales, pero a la hora de encontrar sitios de riqueza ambiental podemos disfrutar de toda la flora y fauna características de las islas. Son lugares mágicos, de ambientes vírgenes, que garantizan diversas emociones y sensaciones a las personas que se sumergen en sus encantos. Aun se pueden visitar los humedales que quedan en el centro, en cercanías a Spratt Bight, y en San Luis, debajo de Cocoplum Bay. Te invitamos a pasar por ahí.;;;;48. Humedal en San Luis
12.54182;-81.73047;images/icon-cueva-morgan.png;Cueva de Morgan;images/49cueva-morgan.png;En San Andrés existe un sistema de cuevas consideradas como el testimonio de la historia geológica de la isla y que, a su vez, cumple una función vital para procesos naturales como la recolección de agua y el abastecimiento de los acuíferos. Éstos se encargan de dirigir al subsuelo el agua de lluvia en temporada de invierno, abasteciendo los reservorios de agua natural, que se extiende sobre la pared rocosa por todo el centro de Cove Valley, y que continúa incluso en la zona sumergida de la costa, donde son accesibles para los buzos. Además, son sitios de belleza paisajística poco conocida, pues se encuentran cubiertos por el bosque, y sólo se puede llegar a ellos después de atravesar casas y cultivos de los isleños que viven en la zona. Se destacan la Cueva de Morgan y Morris Landing Cave. Te invitamos a pasar por ahí y disfrutar de uno de los principales atractivos turísticos de San Andrés.;;;;49. Cueva de Morgan
12.56252;-81.72561;images/icon-morris-landing-cave.png;Morris Landing cave;images/50morris-landing-cave.png;En San Andrés existe un sistema de cuevas consideradas como el testimonio de la historia geológica de la isla y que, a su vez, cumple una función vital para procesos naturales como la recolección de agua y el abastecimiento de los acuíferos. Éstos se encargan de dirigir al subsuelo el agua de lluvia en temporada de invierno, abasteciendo los reservorios de agua natural, que se extiende sobre la pared rocosa por todo el centro de Cove Valley, y que continúa incluso en la zona sumergida de la costa, donde son accesibles para los buzos. Además, son sitios de belleza paisajística poco conocida, pues se encuentran cubiertos por el bosque, y sólo se puede llegar a ellos después de atravesar casas y cultivos de los isleños que viven en la zona. Se destacan la Cueva de Morgan y Morris Landing Cave. Te invitamos a pasar por ahí y disfrutar de uno de los principales atractivos turísticos de San Andrés.;;;;50. Morris Landing cave
12.58384;-81.70845;images/icon-the-cliff.png;The Cliff;images/51the-cliff.png;Este lugar, que queda en las cercanías al aeropuerto, recibe su nombre por el acantilado que se localiza en la parte trasera de éste, el cual evidencia parte de la historia geológica de San Andrés, un atolón emergido que se ha movido a lo largo de millones de años desde su primera salida del mar. The Cliff constituye precisamente la parte más alta de ese atolón, y en sus paredes rocosas es posible observar los fósiles coralinos, así como las marcas que ha dejado el mar en sus diversos ascensos y descensos, constituyendo un lugar llamativo, incluso un aula abierta y, sin embargo, poco conocido para la mayoría de los habitantes de las islas. En la actualidad The Cliff es más conocido en las islas por ser uno de los barrios más pobres de San Andrés.;;;;51. The Cliff
12.55727;-81.70585;images/icon-cocoplum-bay.png;Cocoplum Bay – Rocky Cay;images/52cocoplum-bay.png;Hoy más conocida como Rocky Cay, debido al atractivo turístico del barco hundido junto al cayo y a la promoción del lugar por las diversas cadenas hoteleras, esta playa recibe su nombre original por las plantas de hicaco (cocoplum) que anteriormente cubrían la mayor parte del borde de la playa, antes que se iniciara su desarrollo turístico. Actualmente todavía es posible encontrar algunos hicacos y vegetación propia de la zona. Es una de las playas más bonitas de la isla, de especial importancia para los habitantes del sector de San Luis como un sitio de encuentro y recreación y donde se pueden apreciar muchas de las actividades cotidianas que los isleños realizan en las playas.;;;;52. Cocoplum Bay – Rocky Cay
12.56157;-81.70753;images/icon-hooker-bay.png;Hooker Bay;images/53hooker-bay.png;Es la zona donde queda el área más grande del ecosistema de manglar en San Andrés, considerando que la gran mayoría se rellenó para la construcción de nuevos barrios en la zona céntrica de San Andrés. En la actualidad es el Parque Regional de Old Point, manejado por Coralina, donde se está terminando un sendero ecológico y es posible realizar otras actividades como kayak y observación de aves. Probablemente fue un lugar de importancia para la recolección de sardinas para la pesca, como ocurre con el manglar de McBean, en Providencia, y aún están por identificar otros usos que haya tenido en el pasado.;;;;53. Hooker Bay
12.58786;-81.70278;images/icon-aeropuerto-gustavo.png;Aeropuerto Gustavo Rojas Pinilla;images/54aeropuerto-gustavo.png;;;;;54. Aeropuerto Gustavo Rojas Pinilla
12.48154;-81.73111;images/icon-hoyo-soplador.png;El Hoyo Soplador;images/55hoyo-soplador.png;;;;;55. El Hoyo Soplador
12.53748;-81.71105;images/icon-jardin-botanico-nacional.png;Jardín Botánico Universidad Nacional;images/56jardin-botanico-nacional.png;;;;;56. Jardín Botánico Universidad Nacional
12.52079;-81.73124;images/icon-la-piscinita.png;La Piscinita;images/57la-piscinita.png;;;;;57. La Piscinita
12.58321;-81.69225;images/icon-centro-cultural-banco.png;Centro cultural Banco de la República;images/58centro-cultural-banco.png;Las culturas, tradiciones y memorias del archipiélago están vivas. Circulan día tras día por las cocinas y los patios de las casas, en las playas y en las calles, en las iglesias y en la palabra, en el mar y en la tierra. Tienen diferentes voces y muchos acentos, nos cuentan historias cotidianas y relatos extraordinarios que nos hacen reír, llorar, cantar y bailar. ;El archipiélago, al igual que el Caribe, tiene una pluralidad de rostros y de historias que han tejido unas raíces muy profundas. Este Centro Cultural es un espacio para celebrar esa diversidad del archipiélago, para preservar las memorias de sus habitantes y para fomentar un diálogo que nos permita encontrarnos y aprender de las tradiciones de los demás. Es una casa para todos. ;Visita el Centro Cultural del Banco de la República en la Avenida Colón # 2 – 74.;;58. Centro cultural Banco de la República
